20200706009130193000410078186579	,20200706001100121100414771511614	,2020-07-06 18:38:11 ,2020-07-06 18:38:13 ,2020-07-06 18:38:13 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070622001447411414275039	,20200706183527504511	,2020-07-06 18:38:05 ,2020-07-06 18:38:06 ,2020-07-06 18:38:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民解放军海军军医大学第一附属医院,内科急诊                ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200706009130193000410077814268	,20200706001100121100414771410671	,2020-07-06 15:30:48 ,2020-07-06 15:30:50 ,2020-07-06 15:30:50 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070622001447411414375361	,20070670039368953607	,2020-07-06 15:30:43 ,2020-07-06 15:30:45 ,2020-07-06 15:30:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,福建千里香馄饨王外卖订单        ,20.80   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
20200706009130193000410077358065	,20200706001100121100414771184259	,2020-07-06 08:40:39 ,2020-07-06 08:40:41 ,2020-07-06 08:40:41 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070622001447411414001649	,11080600720070600610622989918	,2020-07-06 08:40:35 ,2020-07-06 08:40:36 ,2020-07-06 08:40:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,世纪联华(杨浦国和路店)        ,25.70   ,        ,交易成功    ,0.00     ,0.00     ,                    ,         ,
20200706315072092411 	,                    	,2020-07-06 02:20:34 ,                    ,2020-07-06 02:20:34 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.05-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200705009130193000410077078944	,20200705001100121100414770766447	,2020-07-05 17:35:03 ,2020-07-05 17:35:05 ,2020-07-05 17:35:05 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070522001447411413838824	,210_202007056791050201116446	,2020-07-05 17:34:47 ,2020-07-05 17:34:56 ,2020-07-05 17:34:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,感谢红包                ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200705009130193000410077004708	,20200705001100121100414770770386	,2020-07-05 17:26:27 ,2020-07-05 17:26:29 ,2020-07-05 17:26:29 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070522001447411413607194	,210_202007052156344301520646	,2020-07-05 17:26:23 ,2020-07-05 17:26:23 ,2020-07-05 17:26:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-韩师傅            ,200.12  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200705305544710411 	,                    	,2020-07-05 02:11:24 ,                    ,2020-07-05 02:11:24 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.04-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200704009130193000410076240426	,20200704001100121100414770329732	,2020-07-04 22:46:09 ,2020-07-04 22:46:11 ,2020-07-04 22:46:11 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411413652737	,AFPSHA0601593873961844027008	,2020-07-04 22:46:05 ,2020-07-04 22:46:06 ,2020-07-04 22:46:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,肯德基(青浦餐厅)       ,KFC_PREAFPSHA0601593873961844027008,15.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704009130193000410076041436	,20200704001100121100414770228430	,2020-07-04 19:18:25 ,2020-07-04 19:18:27 ,2020-07-04 19:18:27 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411413018645	,48126600004928000020070419182000979180	,2020-07-04 19:18:21 ,2020-07-04 19:18:21 ,2020-07-04 19:18:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,啤酒村             ,啤酒村-啤酒村-消费          ,396.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704009130193000410075920178	,20200704001100121100414770210414	,2020-07-04 18:45:25 ,2020-07-04 18:45:28 ,2020-07-04 18:45:28 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411413444293	,210_202007042155804101195176	,2020-07-04 18:45:20 ,2020-07-04 18:45:20 ,2020-07-04 18:45:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-王师傅            ,8.19    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704009130193000410076040976	,20200704001100121100414770130421	,2020-07-04 16:43:34 ,2020-07-04 16:43:37 ,2020-07-04 16:43:37 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411413276857	,20200704040079335841461	,2020-07-04 16:43:31 ,2020-07-04 16:43:32 ,2020-07-04 16:43:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,信用借还服务商         ,街电充电宝               ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704009130193000410076035744	,20200704001100121100414770098618	,2020-07-04 15:43:07 ,2020-07-04 15:43:10 ,2020-07-04 15:43:10 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411413103275	,A42007041n7034410013	,2020-07-04 15:43:02 ,2020-07-04 15:43:02 ,2020-07-04 15:43:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海市青浦区霞欣饰品经营部   ,移动支付(阿吉豆上海青浦吾悦广场店)  ,109.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704009130193000410075962422	,20200704001100121100414770091992	,2020-07-04 15:25:42 ,2020-07-04 15:25:44 ,2020-07-04 15:25:44 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411413404408	,7895236104168764    	,2020-07-04 15:25:38 ,2020-07-04 15:25:38 ,2020-07-04 15:25:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西雅衣家(中国)商业有限公司  ,C&A SALE            ,89.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704009130193000410075892453	,20200704001100121100414770085498	,2020-07-04 15:07:33 ,2020-07-04 15:07:35 ,2020-07-04 15:07:35 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411412864218	,210_202007042155674001220259	,2020-07-04 15:07:31 ,2020-07-04 15:07:31 ,2020-07-04 15:07:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-严师傅            ,12.20   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704009130193000410075727884	,20200704001100121100414769942975	,2020-07-04 11:23:12 ,2020-07-04 11:23:14 ,2020-07-04 11:23:14 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411413441249	,20070470037525079807	,2020-07-04 11:23:10 ,2020-07-04 11:23:10 ,2020-07-04 11:23:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,云龙米线(朱家角店)外卖订单      ,23.99   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200704303891397411 	,                    	,2020-07-04 02:35:26 ,                    ,2020-07-04 02:35:26 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.03-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200704009130193000410075225942	,20200704001100121100414769742222	,2020-07-04 00:19:48 ,2020-07-04 00:19:50 ,2020-07-04 00:19:50 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070422001447411412077241	,210_202007042155377501719986	,2020-07-04 00:19:45 ,2020-07-04 00:19:45 ,2020-07-04 00:19:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-吴师傅            ,38.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200703009130125000410075491712	,20200703200040011100110052560094	,2020-07-03 23:45:13 ,2020-07-03 23:45:13 ,2020-07-03 23:45:13 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,转账收款到余额宝            ,111.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20200703200040011100110052560094	,                    	,2020-07-03 23:45:09 ,2020-07-03 23:45:12 ,2020-07-03 23:45:13 ,支付宝网站     ,即时到账交易          ,一条死鱼            ,转账                  ,111.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20200703009130193000410075607786	,20200703001100121100414769729606	,2020-07-03 23:43:03 ,2020-07-03 23:43:05 ,2020-07-03 23:43:06 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070322001447411412717059	,151266000048210001112093270000879045	,2020-07-03 23:42:55 ,2020-07-03 23:42:59 ,2020-07-03 23:42:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,刘记龙虾            ,刘记龙虾                ,222.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200703009130193000410075466665	,20200703001100121100414769737847	,2020-07-03 23:29:24 ,2020-07-03 23:29:27 ,2020-07-03 23:29:27 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070322001447411413306791	,20200703040071775541461	,2020-07-03 23:29:20 ,2020-07-03 23:29:21 ,2020-07-03 23:29:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,信用借还服务商         ,充电宝                 ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200703009130201010410061181383	,LC2020070314002120889023400474184753	,2020-07-03 14:00:21 ,2020-07-03 14:00:21 ,2020-07-03 14:01:42 ,支付宝网站     ,即时到账交易          ,浦发银行            ,余额宝-转出到银行卡          ,100.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20200703772228174105 	,202007031002300006410035699334-NORMAL_REDEEM	,2020-07-03 10:55:59 ,2020-07-03 10:56:00 ,2020-07-03 10:55:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,泰康养老保险股份有限公司    ,理财赎回-泰康汇选安泰15天      ,1001.15 ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200703009130193000410074912861	,20200703001100121100414769271587	,2020-07-03 09:44:36 ,2020-07-03 09:44:38 ,2020-07-03 09:44:39 ,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070322001447411412667289	,221359413344        	,2020-07-03 09:44:33 ,2020-07-03 09:44:33 ,2020-07-03 09:44:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,6.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
